id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month
5322944,"TOKYO!! STUDIO, WIFI, JAPANESE KOKUBUNJI3!!",21027438,Ai,,Kokubunji Shi,35.70471,139.48373999999998,Entire home/apt,6456,7,58,2019-05-10,1.12
5380507,Good access to Shinjuku&Nakano 沼袋駅,26407522,Yoko,,Nakano Ku,35.722190000000005,139.66795,Entire home/apt,5272,3,121,2019-05-20,2.36
5407938,Heart of Shinjuku/Free Pocket Wifi/Homey^^,28035085,Koichi,,Shinjuku Ku,35.69518,139.7098,Entire home/apt,12051,3,265,2019-06-21,5.11
5410242,Steve's International Guest Place,28045851,Steve,,Suginami Ku,35.7017,139.59996,Entire home/apt,6994,4,41,2019-06-04,0.97
5414578,One Room Apartment with own bathroom (A3),25865449,Seungkwan,,Shinjuku Ku,35.700509999999994,139.70569,Entire home/apt,10975,3,14,2018-12-28,1.19
5447082,Roppongi/Akasaka Extremely CLEAN!!!,28254151,Radoslaw,,Minato Ku,35.668659999999996,139.73212,Entire home/apt,6456,30,94,2019-02-24,1.81
5470170,Welcome! culture lovers and artists,27493639,Ayako,,Setagaya Ku,35.63597,139.60721999999998,Private room,3981,1,127,2018-11-09,2.42
5516726,10min to Shinjuku:Mt. Fuji view from the rooftop,24781998,Airin,,Nakano Ku,35.72104,139.64118,Private room,14957,1,23,2019-05-01,0.45
5527486,One-Room Apartment with own Bathroom (A2),25865449,Seungkwan,,Shinjuku Ku,35.69917,139.70641,Entire home/apt,9039,3,12,2018-12-31,0.23
5562958,Room in Central Tokyo!,24339628,Taichiro,,Shinagawa Ku,35.59745,139.72746999999998,Private room,4950,1,72,2019-04-29,1.38
5563021,Room in Central Tokyo!!,24339628,Taichiro,,Shinagawa Ku,35.59853,139.72943,Private room,6026,1,69,2019-05-12,1.33
5564391,*SACRED FOREST 神の森* Natural Stylish Healing ♡ Cozy,28837813,HOMES At World,,Nakano Ku,35.73043,139.66592,Private room,3228,1,181,2019-06-10,5.36
5572336,"Cozy shared house near SKYTREE, ASAKUSA, UENO! 205",1517461,Kenji,,Sumida Ku,35.7115,139.83059,Private room,3013,29,69,2019-05-08,1.34
5574930,"Licensed,RH 1stop Ikebukuro 5min Stasion, 5th Year",22193183,Kyoko,,Toshima Ku,35.72954,139.73031,Entire home/apt,5918,14,169,2019-06-11,3.25
5583920,One-Room Apartment with Own Bathroom (A5-1),25865449,Seungkwan,,Shinjuku Ku,35.70111,139.70565,Entire home/apt,16033,3,11,2019-04-15,0.22
5585604,Private Room with Shared Bath ( annex),25865449,Seungkwan,,Shinjuku Ku,35.69983,139.7056,Private room,7532,3,12,2019-04-25,0.23
5595448,One-Room Apartment with own Bathroom (A2),25865449,Seungkwan,,Shinjuku Ku,35.70058,139.70615,Entire home/apt,9039,3,13,2018-11-26,0.25
5620131,Roppongi arer.Narita 85 .Haneda 30 min(1 ~3 beds),32575084,Shie,,Minato Ku,35.64836,139.73578,Private room,5272,30,8,2019-04-27,0.15
5633430,Furnished Private Apt. 412 www.airbnb.jp/c/a87d19,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73453,139.63146,Entire home/apt,7532,3,37,2019-05-04,0.72
5636340,"Cozy shared house near SKYTREE, ASAKUSA, UENO! 204",1517461,Kenji,,Sumida Ku,35.710809999999995,139.83021000000002,Private room,3551,6,63,2018-11-29,1.21
5641920,#312 Furnished Private Apt.,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73475,139.63323,Entire home/apt,7317,3,21,2019-04-13,0.41
5643408,One Room Apartment with own bathroom (A3),25865449,Seungkwan,,Shinjuku Ku,35.70101,139.70588999999998,Entire home/apt,10975,3,13,2019-05-07,0.27
5655387,Shared & Guest House BLENDIA #1,29311815,Motoki&Yuta,,Meguro Ku,35.62707,139.70741,Shared room,2367,1,200,2019-06-23,3.86
5661072,Shinjuku Hyakunincho,21504159,Michi,,Shinjuku Ku,35.70006,139.69591,Entire home/apt,6994,35,103,2019-06-26,1.99
5673677,"A cozy room  Shinjuku, Shibuya and Shimokitazawa!",15282125,Kanako,,Setagaya Ku,35.66441,139.65996,Private room,7532,3,44,2019-05-31,0.93
5684851,小笠原の街の中心にある一軒家｡ﾋﾞｰﾁまで徒歩3分｡夜には満天の星空｡,16313055,Ganji,,Ogasawara Mura,27.09392,142.19467,Shared room,6456,1,9,2018-06-19,0.26
5719870,東京駅まで13分､新小岩駅徒歩3分のﾘｯﾁ!隣商店街あり､便利!,29410164,JCK Residence,,Katsushika Ku,35.716590000000004,139.85775,Entire home/apt,13020,3,69,2019-05-27,1.33
5726170,KCAM,7989630,Kouki,,Musashino Shi,35.70779,139.56993,Private room,9469,4,50,2019-03-31,0.99
5730246,"便利,干净,convenient,cheap,center Tokyo",24087904,Rinrin,,Bunkyo Ku,35.72822,139.76346999999998,Entire home/apt,6456,1,178,2019-06-14,3.47
5730491,Shared & Guest House BLENDIA #2,29311815,Motoki&Yuta,,Shinagawa Ku,35.62485,139.70752,Shared room,2367,1,168,2019-06-09,3.24
5730522,Shared & Guest House BLENDIA #3,29311815,Motoki&Yuta,,Shinagawa Ku,35.62557,139.70831,Shared room,2367,1,172,2019-05-19,3.32
5738050,Enjoy local life in Tokyo,29758027,Chieko,,Ota Ku,35.571529999999996,139.6929,Entire home/apt,5488,3,103,2019-06-22,1.99
5780815,Roppongi area(1~2Person ),32575084,Shie,,Minato Ku,35.646679999999996,139.73699,Private room,4519,30,8,2019-05-14,0.17
5797894,ぽかぽか暖炉｢森のcory｣奥多摩の隠れ家ﾛｸﾞﾊｳｽ,30081521,森のcory,,Okutama Machi,35.81516,139.14324,Entire home/apt,34970,1,117,2019-06-16,2.32
5815506,東京根津ｽﾃﾝﾄﾞｸﾞﾗｽ美術館&ｹﾞｽﾄﾊｳｽ(Since 2008),18289292,武男,,Bunkyo Ku,35.71887,139.76458,Private room,4950,2,2,2019-06-02,1.76
5816022,Ebisu & Hiroo Cozy Room 2,19615511,Panda,,Shibuya Ku,35.647259999999996,139.71885,Entire home/apt,8500,2,135,2019-06-20,2.65
5816176,Cosy  room and breakfast nr Jiyugaoka/Den-en-chofu,30182326,Hana,,Setagaya Ku,35.59822,139.67414,Private room,10760,2,8,2019-02-17,0.16
5862514,父島の中心街の一軒家｡ﾋﾞｰﾁまで徒歩3分で､ｽｰﾊﾟｰや飲食店もすぐ側,16313055,Ganji,,Ogasawara Mura,27.09613,142.19356000000002,Private room,8608,1,10,2018-10-02,0.24
5876019,"Residential area, Peaceful Traditional House 1",20307199,Hotaka,,Higashimurayama Shi,35.76643,139.44513999999998,Private room,3228,2,58,2019-06-09,1.16
5888568,Good access to Nakano&Shinjuku 沼袋駅  Female 女性 only,26407522,Yoko,,Nakano Ku,35.72206,139.66742,Private room,2905,3,128,2019-05-27,2.58
5888945,Easy access to Shinjuku&Nakano 沼袋駅 *Female 女性 only,26407522,Yoko,,Nakano Ku,35.72084,139.66658999999999,Private room,3228,3,110,2019-05-27,2.19
5898156,"Good place, Clean rooms with WiFi",5766088,Ueda,,Setagaya Ku,35.672,139.62084,Entire home/apt,20014,3,22,2019-04-14,0.52
5932309,"Japanese cosy vintage house, easy access in Tokyo",30745996,Chie,,Kita Ku,35.74443,139.72503999999998,Entire home/apt,9039,2,184,2019-06-24,3.64
5936568,3Private apartment Tokyo machida,22038803,Suda,,Machida Shi,35.56256,139.46451000000002,Entire home/apt,4519,4,41,2019-05-31,0.81
5940498,2F Corner Room w/ Comfortable Double Bed,30840659,Guesthouse,,Katsushika Ku,35.76692,139.86497,Private room,2044,2,86,2019-06-02,1.68
5949669,"#201 Licensed. 7mins Sta,Tatami room. convinient",30883070,Takeshi,,Koto Ku,35.68264,139.81596000000002,Shared room,4950,1,259,2019-06-12,5.32
5959666,Sweet  pink +pocket wifi:),24230913,Yuni,,Arakawa Ku,35.72919,139.77831,Entire home/apt,9469,3,173,2019-06-11,3.43
5963368,Near池袋-Trad. JP. villa w/ free wifi,29681737,文娟,,Nerima Ku,35.764359999999996,139.6698,Private room,6994,1,36,2019-06-22,0.74
5979941,"7min to Station, Japanese style room, Free WiFi",30840659,Guesthouse,,Katsushika Ku,35.76619,139.86607,Private room,4950,2,25,2019-04-06,0.49
6050643,"Residential area, Peaceful Traditional House 3",20307199,Hotaka,,Higashimurayama Shi,35.76556,139.44458,Entire home/apt,4842,3,46,2019-06-10,0.91
6065895,★JR山手線大塚駅2分/ｱｸｾｽ最高/SAKURAHOUSE#315★,27335625,Chihiro,,Toshima Ku,35.73171,139.72812,Private room,4519,2,36,2019-06-10,0.71
6065963,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#323★,27335625,Chihiro,,Toshima Ku,35.73062,139.7277,Private room,6026,2,101,2019-06-23,2.0
6065964,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE#322★,27335625,Chihiro,,Toshima Ku,35.73196,139.72638999999998,Private room,4519,2,75,2019-06-24,1.49
6079843,25m SHINJUKU/ MUJI with free WiFi,11686184,Yoko,,Kodaira Shi,35.73191,139.4852,Private room,5165,3,119,2019-05-28,2.38
6093346,"Modern apt/Center of Tokyo, 3 mins walk to St.",31622154,Matias & Natsumi,,Shibuya Ku,35.67899,139.70615,Entire home/apt,9039,1,163,2019-05-31,3.22
6120428,"cozy apartment, Free Wi-Fi♪",16362794,Susumu,,Itabashi Ku,35.75978,139.68781,Entire home/apt,6886,3,160,2019-06-25,3.21
6122133,"NO-1  Mountains,Onsen and Jp-Cuisine in Tokyo!",28596639,Tatsuhiro,,Akiruno Shi,35.72974,139.28283000000002,Private room,4519,1,178,2019-06-09,3.52
6128894,Room201 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75857,139.72046,Private room,2044,5,53,2019-05-05,1.06
6142248,Fully renovated condo Nakameguro,31858645,Masafumi,,Meguro Ku,35.63933,139.70323,Entire home/apt,13988,1,123,2019-06-21,4.44
6149692,HARAJUKU ★Submarine Design House★ SHIBUYA,4626879,Sam,,Shibuya Ku,35.67457,139.70483000000002,Entire home/apt,19476,30,158,2019-03-30,3.2
6157438,ROPPONGI AKASAKA near Midtown!,10307554,John,,Minato Ku,35.67038,139.73386000000002,Entire home/apt,9684,30,99,2019-06-06,2.16
6164909,Room203 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75855,139.7206,Private room,2260,3,58,2019-05-22,1.15
6166571,Room204 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75891,139.72063,Private room,3013,3,64,2019-05-19,1.33
6172827,13 min to Disneyland/akihabara,29410164,JCK Residence,,Katsushika Ku,35.71484,139.85499,Private room,5810,3,60,2019-04-26,1.19
6177805,"Good access to Shinjuku, female guest only",26407522,Yoko,,Nakano Ku,35.720909999999996,139.66816,Private room,3228,3,120,2019-05-26,2.4
6194398,☆ Anna's house☆,30457696,Anna,,Machida Shi,35.59473,139.40901000000002,Private room,3228,2,43,2019-04-08,0.85
6206427,Shinjuku!2min walk station!wifi! 10am check-in!302,1295685,Nick,,Shinjuku Ku,35.69834,139.71153,Entire home/apt,24963,2,230,2019-06-07,4.59
6214018,Room202 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75813,139.72038999999998,Private room,3551,4,74,2019-04-17,1.51
6229282,The best location as a base of the sightseeing.,22031881,Hideo,,Taito Ku,35.70854,139.76981,Entire home/apt,9469,1,203,2019-06-04,4.27
6264538,★Otsuka Sta 2min/accessible B&B/SAKURAHOUSE★B01,27335625,Chihiro,,Toshima Ku,35.7319,139.72785,Private room,6026,2,86,2019-06-03,1.73
6279039,SHIBUYA 3MIN WALK / 2BRS COZY CENTRAL LOCATION #1,25842294,Tak,,Shibuya Ku,35.65893,139.70111,Entire home/apt,15064,30,179,2019-06-10,3.57
6305070,(TOKYO)東京の中心!駅から徒歩1分の部屋･渋谷も原宿も浅草も最長25分!,31936413,Mihoko,,Shinagawa Ku,35.61458,139.71498,Private room,4519,1,84,2019-06-18,1.69
6307179,Station Front: Higashinakano Sta.!!,32809486,Aya,,Nakano Ku,35.706959999999995,139.68323999999998,Entire home/apt,4734,30,90,2019-05-13,1.81
6307516,"1mins from Higashi-nakano,Shinjuku,",32809486,Aya,,Nakano Ku,35.70756,139.68447,Entire home/apt,4734,30,90,2019-06-13,1.8
6308465,"60㎡,5beds,3mins to Shibuya Sta",32815136,Miko,,Meguro Ku,35.642140000000005,139.69869,Entire home/apt,17969,2,149,2019-06-20,3.51
6318227,3BR/2min Station/Welcome family with children,32877707,Hiroko,,Setagaya Ku,35.64165,139.67212,Entire home/apt,30021,3,43,2019-05-01,0.89
6330090,【TOKYO TOWER】GORGEOUS APT WIZ VIEW/2 min STA/WIFI,32877635,Tina,,Minato Ku,35.662929999999996,139.73494,Entire home/apt,21520,29,167,2018-11-18,3.46
6365363,Newly built apartment room 101,33170407,Hiroyoshi,,Sumida Ku,35.71968,139.81082,Entire home/apt,30021,1,18,2019-05-19,0.37
6374299,5min to Ikebukuro station/ Brown Stone house,30314225,Ryo & Yuri,,Toshima Ku,35.731629999999996,139.73086999999998,Entire home/apt,6886,3,78,2019-05-17,1.58
6380625,Sunny House in a Leafy Street,33088758,Nayu,,Suginami Ku,35.67905,139.64924,Entire home/apt,16033,2,124,2019-06-11,2.52
6428968,Tatami/FREE portable Wifi,21858182,Eri,,Katsushika Ku,35.73637,139.84865,Private room,3551,2,135,2019-06-19,2.77
6436366,Shinjuku!2min walk station!wifi! 10am check-in!401,1295685,Nick,,Shinjuku Ku,35.696870000000004,139.70886000000002,Entire home/apt,34970,2,243,2019-06-08,4.89
6439108,Green Apart Right In Shimokitazawa 2min walk!!,10705201,D'S Airbnb,,Setagaya Ku,35.6614,139.66823,Entire home/apt,10007,3,171,2019-06-24,3.47
6505073,(4) 11mins Shinjuku. 17mins Shibuya. -JR Jujo Sta.,19152993,Sei,,Itabashi Ku,35.7602,139.71513000000002,Entire home/apt,4089,3,199,2019-06-13,4.11
6562355,Middle of Shinjuku and Kamakura,2008948,Miharu,,Machida Shi,35.54977,139.45553999999998,Private room,4304,1,26,2019-05-03,0.65
6592213,ชอบคนไทยHouse(ห้องแบบญี่ปุ่น),34475322,Masaru,,Machida Shi,35.58739,139.48281,Private room,3551,1,112,2019-05-31,2.32
6595315,Two room!eight beds!free wifi!tokyo,29410164,JCK Residence,,Katsushika Ku,35.71503,139.85721,Private room,23027,3,25,2019-01-25,0.54
6613961,Room205 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75828,139.722,Private room,3228,3,35,2019-05-13,0.72
6617171,Nakameguro: Tranquility Garden Room,15751854,Ziggie,,Meguro Ku,35.64089,139.68748,Private room,5380,30,40,2018-10-01,0.83
6635417,Akihabara and YANESEN is near!!!!,32764769,Koichi,,Chiyoda Ku,35.7032,139.76885,Entire home/apt,6779,5,164,2019-05-22,3.86
6646878,near shibuya quiet residential area,34561184,Tanya & Toshiro,,Setagaya Ku,35.65143,139.66996,Private room,6994,1,86,2019-05-31,1.76
6648293,Modern flat studio in Shinagawa Area,5749679,Sayoko,,Shinagawa Ku,35.61334,139.72654,Entire home/apt,7747,2,206,2019-06-15,4.22
6663140,TOTORO HOUSE★TRAIN 2mins!★2xTOILETS★FAST WiFi.,34441930,Tokyo Family,,Arakawa Ku,35.74179,139.78353,Entire home/apt,9039,31,93,2019-02-03,2.04
6670367,Tokyo Skytree Flat (2 Bedroom)for Family or Couple,31651173,Toshi,,Sumida Ku,35.712990000000005,139.81726,Entire home/apt,10653,4,100,2019-06-22,2.09
6672346,[S4B] Shinjuku/Shin-Okubo 5 min 2BR,20957992,Cookie,,Shinjuku Ku,35.70013,139.70758,Entire home/apt,17647,2,120,2019-06-25,2.44
6719865,Yanesen  Traditional Nagaya house,11025259,Takamitsu,,Taito Ku,35.7205,139.76788,Entire home/apt,32280,3,120,2019-06-09,2.5
6732871,"Ueno,Asakusa,subway2min.3BR,6BED,*Luxuary house*",22601823,Jiyoung,,Taito Ku,35.71145,139.79418,Entire home/apt,31958,2,115,2019-06-11,2.37
6738906,"★Ueno,Asakusa, subway 2min.2BR,3BED,narita51min",22601823,Jiyoung,,Taito Ku,35.71218,139.79426999999998,Entire home/apt,21951,2,105,2019-06-23,2.16
6749824,1 hour from the airport.,35340956,Yoshio,,Taito Ku,35.72325,139.77826000000002,Private room,4519,1,86,2019-06-13,2.24
6768640,Newly built apartment room102,33170407,Hiroyoshi,,Sumida Ku,35.719590000000004,139.81139,Entire home/apt,30021,1,34,2019-06-22,0.72
6785470,DOMUS MUSASHINO -Sakura View-,35525878,Kanako,,Kodaira Shi,35.72607,139.51101,Entire home/apt,4950,3,52,2019-06-23,1.13
6800607,#313 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.7347,139.63064,Entire home/apt,4519,3,28,2019-04-07,0.58
6803014,"Tiny, Luxury, Quiet; World Awarded House Mid Tokyo",35614067,Kan,,Minato Ku,35.63463,139.72773,Entire home/apt,9792,3,110,2019-06-03,2.29
6805147,"最适合家族旅游的新型民宿,期待您的光临!",35623696,巍,,Adachi Ku,35.770959999999995,139.77913999999998,Entire home/apt,16786,2,73,2019-06-08,1.58
6812578,"Female,Couple/Less 15min to Shibuya",26386727,Mami,,Shinagawa Ku,35.61995,139.70336,Private room,7962,2,133,2019-06-03,2.82
6815505,Omotesando House.表参道/南青山,35684204,Junko,,Minato Ku,35.66494,139.7189,Entire home/apt,6779,2,110,2019-06-17,2.34
6837981,Newly built apartment room103,33170407,Hiroyoshi,,Sumida Ku,35.71844,139.81103000000002,Entire home/apt,30021,1,35,2019-05-28,0.72
6838363,Newly built apartment room201,33170407,Hiroyoshi,,Sumida Ku,35.71891,139.81152,Entire home/apt,30021,1,34,2019-05-21,0.72
6838964,Newly built apartment room202,33170407,Hiroyoshi,,Sumida Ku,35.72039,139.81139,Entire home/apt,30021,1,24,2019-04-11,0.5
6854721,Decoboco+,21769906,Decoboco,,Koto Ku,35.68083,139.81546,Entire home/apt,7962,2,106,2019-06-23,2.19
6856801,Nishi-Ogikubo 1BR Studio Type-B (SSH1BRS-B) 5F,18776800,LiveinAsia,,Suginami Ku,35.704609999999995,139.59818,Entire home/apt,12051,3,40,2019-06-16,0.92
6859825,Room103 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.758590000000005,139.72229,Private room,2044,4,39,2019-05-19,0.8
6860160,5min to HND. Cozy & Clean House. Free pocket wifi,35441750,Rin,,Ota Ku,35.55166,139.74063999999998,Entire home/apt,14957,2,143,2019-05-26,2.98
6860190,Room102 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.759009999999996,139.72099,Private room,3013,3,29,2019-05-11,0.6
6874108,[M4A] Shinjuku/Shin-Okubo 5 min Comfy Real Beds,20957992,Cookie,,Shinjuku Ku,35.70187,139.70651999999998,Entire home/apt,18507,2,121,2019-06-18,2.54
6875368,One hour from the airport.,35340956,Yoshio,,Taito Ku,35.72363,139.77817,Private room,4519,1,98,2019-06-18,2.05
6914620,LUX MODERN 2BRS / SHIBUYA 6MIN WALK-CERULEAN 1MIN,25842294,Tak,,Shibuya Ku,35.654759999999996,139.69933999999998,Entire home/apt,22596,30,191,2019-06-03,3.99
6914633,☆KOUENJI 5min / SHINJUKU 9min (Free WiFi) ☆,33705289,Tomomasa,,Suginami Ku,35.70216,139.64865,Entire home/apt,7532,1,203,2019-06-08,4.22
6939875,"Woman,family&couples only.",35828905,Kanako,,Shinagawa Ku,35.61031,139.72065,Private room,3981,1,131,2019-06-02,2.73
6939941,#301 Licensed.Tatami. 7mins Sta,30883070,Takeshi,,Koto Ku,35.68207,139.81578000000002,Private room,4950,1,246,2019-06-13,5.07
6975801,"Japanese Modern Studio, 2 stops to Shinjuku (#2)",36396507,Yuka,,Shibuya Ku,35.67722,139.68068,Entire home/apt,50035,1,125,2019-06-21,2.59
7038511,3番伝統日本家屋都内には珍しい东京日本Free Wifi-2,29681737,文娟,,Nerima Ku,35.76334,139.66873,Private room,7102,1,50,2019-03-27,1.04
7038739,伝統日本家屋都内には珍しい东京日本Free Wifi,29681737,文娟,,Nerima Ku,35.76428,139.6684,Private room,6886,1,23,2019-05-02,0.48
7043818,Shinjuku area ♪ quiet Tokyo ♪ monthly available,34076095,Yumi,,Shinjuku Ku,35.687709999999996,139.72077,Entire home/apt,13988,7,136,2019-06-09,2.84
7057399,102Tokyo JRHirai St. take a walk7minutes apartment,37012733,Mariko,,Edogawa Ku,35.70339,139.84253,Entire home/apt,3981,10,37,2019-06-05,0.95
7074127,traditional Japanese style house,29606498,Enomoto,,Adachi Ku,35.778220000000005,139.79214,Private room,6994,2,53,2019-06-13,1.11
7076064,Relax with tatami room in Ikebukuro,36992850,真由美,,Toshima Ku,35.72337,139.71167,Private room,5488,3,134,2019-06-23,2.85
7076299,"My office, You stay at night, I work at daytime",14454185,Kazumasa,,Minato Ku,35.65148,139.73342,Private room,4519,1,120,2019-04-07,2.56
7076818,"GINZA 5min,TOKYO st 2min,AKIHABARA",30939601,Mayumi,,Chiyoda Ku,35.69643,139.76861,Entire home/apt,17969,28,24,2018-10-10,0.5
7094852,Sweet fantasy house / Free-Wi-Fi,35051740,Yasuko&Rintaro,,Toshima Ku,35.73069,139.69825,Entire home/apt,13988,2,191,2019-06-07,3.95
7095347,"IKEBUKURO Japanese ""Mingei"" room",35051740,Yasuko&Rintaro,,Toshima Ku,35.73652,139.7116,Entire home/apt,13988,2,224,2019-05-24,4.67
7116758,"Serviced Apt 1  ""My Tokyo"" - Tokyo Station & Ginza",37283120,MyTokyo,,Chuo Ku,35.67432,139.7759,Entire home/apt,10007,31,55,2018-10-28,1.15
7123125,Condo 201 (Fully Renovated Flat in Central Tokyo),37312047,Kae,,Minato Ku,35.65892,139.75449,Entire home/apt,16033,30,66,2018-08-15,1.4
7136098,☆☆KOUENJI 5min / SHINJUKU 10min Free WiFi ☆☆,33705289,Tomomasa,,Suginami Ku,35.70357,139.65438,Entire home/apt,7747,1,77,2019-06-22,1.61
7162899,☆Japanese-style guest house near Asakusa & Skytree,37087932,Keita,,Sumida Ku,35.70882,139.8008,Private room,3981,2,238,2019-06-15,5.28
7170836,直通新宿秋叶原东京成田机场 独栋整租 二厕二卫 12人入住可 固定+移动WiFi 车站接送行李免费,37525225,爽,,Katsushika Ku,35.72443,139.85807,Entire home/apt,23027,1,74,2019-06-20,3.74
7208020,[Certified] Near Station & Lovely RiverSide!!,35925632,Toshi And Tomi,,Hino Shi,35.64626,139.36678999999998,Private room,3551,2,35,2019-06-16,0.74
7217107,#212 Good access. Convenient. 7mins to Sta.,30883070,Takeshi,,Koto Ku,35.68396,139.81632,Shared room,2044,1,228,2019-06-09,4.78
7227038,"Azabu- spacious apt,Hammock♥",37836517,Akari,,Minato Ku,35.655840000000005,139.73425,Entire home/apt,18507,1,176,2019-06-17,3.65
7248668,★Shibuya area♪Excellent access♪Free wifi,37125699,Masayuki,,Shibuya Ku,35.682790000000004,139.70702,Entire home/apt,30021,1,262,2019-06-16,5.51
7273219,"Ikeda House ""Doraemon's Home""",38079831,Tomoaki,,Shinjuku Ku,35.689820000000005,139.72827,Private room,6456,1,409,2019-06-24,8.52
7281726,Reiko's cosy flat near Tamagawa University,38131090,怜子,,Machida Shi,35.55907,139.46027,Entire home/apt,10007,1,24,2019-06-01,0.8
7283120,Certified-Near Station & Lovely RiverSide!! Room2,35925632,Toshi And Tomi,,Hino Shi,35.64482,139.3696,Private room,3551,2,5,2019-05-30,0.48
7310511,#214 Licensed. Convenient. 7mins to Sta.,30883070,Takeshi,,Koto Ku,35.68179,139.8158,Shared room,2044,1,198,2019-06-11,4.17
7310945,"""T-ROOMS"" near Ginza & Tsukiji #C",38303856,Michihiro,,Chuo Ku,35.68289,139.78268,Private room,3013,30,33,2019-06-20,0.69
7322455,Takahata Apartment 105,13088224,Rickie,,Hino Shi,35.66515,139.4122,Entire home/apt,2582,30,15,2019-04-17,0.33
7349832,101 Tokyo JRHirai St. take a walk7minutes apartmen,37012733,Mariko,,Edogawa Ku,35.70165,139.84284,Entire home/apt,4519,7,56,2019-05-14,1.18
